"u_userid","u_username","u_name","u_email","u_password","u_usertype"
9702,"name9702","username9702","email9702@email.com","password9702","artist"
9703,"name9703","username9703","email9703@email.com","password9703","user"
9704,"name9704","username9704","email9704@email.com","password9704","user"
9705,"name9705","username9705","email9705@email.com","password9705","user"
9706,"name9706","username9706","email9706@email.com","password9706","artist"
9707,"name9707","username9707","email9707@email.com","password9707","user"
9708,"name9708","username9708","email9708@email.com","password9708","artist"
9709,"name9709","username9709","email9709@email.com","password9709","artist"
9710,"name9710","username9710","email9710@email.com","password9710","artist"
9711,"name9711","username9711","email9711@email.com","password9711","user"
9712,"name9712","username9712","email9712@email.com","password9712","artist"
9713,"name9713","username9713","email9713@email.com","password9713","user"
9714,"name9714","username9714","email9714@email.com","password9714","artist"
9715,"name9715","username9715","email9715@email.com","password9715","artist"
9716,"name9716","username9716","email9716@email.com","password9716","artist"
9717,"name9717","username9717","email9717@email.com","password9717","user"
9718,"name9718","username9718","email9718@email.com","password9718","artist"
9719,"name9719","username9719","email9719@email.com","password9719","artist"
9720,"name9720","username9720","email9720@email.com","password9720","user"
9721,"name9721","username9721","email9721@email.com","password9721","artist"
9722,"name9722","username9722","email9722@email.com","password9722","user"
9723,"name9723","username9723","email9723@email.com","password9723","user"
9724,"name9724","username9724","email9724@email.com","password9724","user"
9725,"name9725","username9725","email9725@email.com","password9725","user"
9726,"name9726","username9726","email9726@email.com","password9726","user"
9727,"name9727","username9727","email9727@email.com","password9727","artist"
9728,"name9728","username9728","email9728@email.com","password9728","user"
9729,"name9729","username9729","email9729@email.com","password9729","artist"
9730,"name9730","username9730","email9730@email.com","password9730","artist"
9731,"name9731","username9731","email9731@email.com","password9731","user"
9732,"name9732","username9732","email9732@email.com","password9732","user"
9733,"name9733","username9733","email9733@email.com","password9733","user"
9734,"name9734","username9734","email9734@email.com","password9734","user"
9735,"name9735","username9735","email9735@email.com","password9735","artist"
9736,"name9736","username9736","email9736@email.com","password9736","user"
9737,"name9737","username9737","email9737@email.com","password9737","artist"
9738,"name9738","username9738","email9738@email.com","password9738","artist"
9739,"name9739","username9739","email9739@email.com","password9739","user"
9740,"name9740","username9740","email9740@email.com","password9740","user"
9741,"name9741","username9741","email9741@email.com","password9741","user"
9742,"name9742","username9742","email9742@email.com","password9742","user"
9743,"name9743","username9743","email9743@email.com","password9743","user"
9744,"name9744","username9744","email9744@email.com","password9744","artist"
9745,"name9745","username9745","email9745@email.com","password9745","artist"
9746,"name9746","username9746","email9746@email.com","password9746","user"
9747,"name9747","username9747","email9747@email.com","password9747","user"
9748,"name9748","username9748","email9748@email.com","password9748","user"
9749,"name9749","username9749","email9749@email.com","password9749","user"
9750,"name9750","username9750","email9750@email.com","password9750","artist"
9751,"name9751","username9751","email9751@email.com","password9751","user"
9752,"name9752","username9752","email9752@email.com","password9752","artist"
9753,"name9753","username9753","email9753@email.com","password9753","artist"
9754,"name9754","username9754","email9754@email.com","password9754","user"
9755,"name9755","username9755","email9755@email.com","password9755","artist"
9756,"name9756","username9756","email9756@email.com","password9756","artist"
9757,"name9757","username9757","email9757@email.com","password9757","user"
9758,"name9758","username9758","email9758@email.com","password9758","artist"
9759,"name9759","username9759","email9759@email.com","password9759","user"
9760,"name9760","username9760","email9760@email.com","password9760","user"
9761,"name9761","username9761","email9761@email.com","password9761","user"
9762,"name9762","username9762","email9762@email.com","password9762","artist"
9763,"name9763","username9763","email9763@email.com","password9763","artist"
9764,"name9764","username9764","email9764@email.com","password9764","artist"
9765,"name9765","username9765","email9765@email.com","password9765","user"
9766,"name9766","username9766","email9766@email.com","password9766","user"
9767,"name9767","username9767","email9767@email.com","password9767","user"
9768,"name9768","username9768","email9768@email.com","password9768","user"
9769,"name9769","username9769","email9769@email.com","password9769","artist"
9770,"name9770","username9770","email9770@email.com","password9770","user"
9771,"name9771","username9771","email9771@email.com","password9771","artist"
9772,"name9772","username9772","email9772@email.com","password9772","artist"
9773,"name9773","username9773","email9773@email.com","password9773","artist"
9774,"name9774","username9774","email9774@email.com","password9774","artist"
9775,"name9775","username9775","email9775@email.com","password9775","user"
9776,"name9776","username9776","email9776@email.com","password9776","user"
9777,"name9777","username9777","email9777@email.com","password9777","user"
9778,"name9778","username9778","email9778@email.com","password9778","artist"
